"Year","Month","Day","Time","MachineID","ComponentAttended","ServiceType"
"2017","01","10","06:00:00","MID11692","Component3","ComponentRepair"
"2017","01","25","06:00:00","MID11692","Component4","ComponentRepair"
"2017","02","24","06:00:00","MID11692","Component3","ComponentRepair"
"2017","03","11","06:00:00","MID11692","Component1","ComponentRepair"
"2017","03","26","06:00:00","MID11692","Component2","ComponentRepair"
"2017","03","26","06:00:00","MID11692","Component4","ComponentRepair"
"2017","04","10","06:00:00","MID11692","Component2","ComponentRepair"
"2017","04","25","06:00:00","MID11692","Component3","ComponentRepair"
"2017","04","25","06:00:00","MID11692","Component2","ComponentRepair"
"2017","05","10","06:00:00","MID11692","Component2","ComponentRepair"
"2017","05","25","06:00:00","MID11692","Component4","ComponentRepair"
"2017","06","09","06:00:00","MID11692","Component1","ComponentRepair"
"2017","06","24","06:00:00","MID11692","Component1","ComponentRepair"
"2017","06","24","06:00:00","MID11692","Component2","ComponentRepair"
"2017","07","09","06:00:00","MID11692","Component1","ComponentRepair"
"2017","07","24","06:00:00","MID11692","Component4","ComponentRepair"
"2017","07","24","06:00:00","MID11692","Component3","ComponentRepair"
"2017","08","08","06:00:00","MID11692","Component4","ComponentRepair"
"2017","08","08","06:00:00","MID11692","Component2","ComponentRepair"
"2017","08","23","06:00:00","MID11692","Component3","ComponentRepair"
"2017","09","07","06:00:00","MID11692","Component1","ComponentRepair"
"2017","09","22","06:00:00","MID11692","Component4","ComponentRepair"
"2017","09","22","06:00:00","MID11692","Component2","ComponentRepair"
"2017","10","07","06:00:00","MID11692","Component2","ComponentRepair"
"2017","10","22","06:00:00","MID11692","Component4","ComponentRepair"
"2017","11","06","06:00:00","MID11692","Component1","ComponentRepair"
"2017","11","21","06:00:00","MID11692","Component4","ComponentRepair"
"2017","11","21","06:00:00","MID11692","Component2","ComponentRepair"
"2016","07","16","06:00:00","MID11863","Component3","ComponentRepair"
"2016","07","31","06:00:00","MID11863","Component2","ComponentRepair"
"2016","10","14","06:00:00","MID11863","Component1","ComponentRepair"
"2016","12","28","06:00:00","MID11863","Component4","ComponentRepair"
"2017","02","03","06:00:00","MID11863","Component4","ComponentRepair"
"2017","02","18","06:00:00","MID11863","Component4","ComponentRepair"
"2017","03","05","06:00:00","MID11863","Component1","ComponentRepair"
"2017","03","20","06:00:00","MID11863","Component3","ComponentRepair"
"2017","04","04","06:00:00","MID11863","Component1","ComponentRepair"
"2017","04","19","06:00:00","MID11863","Component3","ComponentRepair"
"2017","05","19","06:00:00","MID11863","Component2","ComponentRepair"
"2017","06","03","06:00:00","MID11863","Component1","ComponentRepair"
"2017","06","18","06:00:00","MID11863","Component3","ComponentRepair"
"2017","07","03","06:00:00","MID11863","Component3","ComponentRepair"
"2017","07","03","06:00:00","MID11863","Component2","ComponentRepair"
"2017","07","18","06:00:00","MID11863","Component2","ComponentRepair"
"2017","08","02","06:00:00","MID11863","Component1","ComponentRepair"
"2017","09","01","06:00:00","MID11863","Component4","ScheduledService"
"2017","09","16","06:00:00","MID11863","Component4","ComponentRepair"
"2017","09","16","06:00:00","MID11863","Component3","ComponentRepair"
"2017","10","16","06:00:00","MID11863","Component2","ComponentRepair"
"2017","10","31","06:00:00","MID11863","Component4","ComponentRepair"
"2017","10","31","06:00:00","MID11863","Component3","ComponentRepair"
"2017","11","15","06:00:00","MID11863","Component1","ComponentRepair"
"2017","11","15","06:00:00","MID11863","Component3","ComponentRepair"
"2017","11","30","06:00:00","MID11863","Component2","ComponentRepair"
"2016","06","16","06:00:00","MID11259","Component3","ComponentRepair"
"2016","08","15","06:00:00","MID11259","Component2","ComponentRepair"
"2016","09","29","06:00:00","MID11259","Component1","ComponentRepair"
"2016","11","13","06:00:00","MID11259","Component4","ComponentRepair"
"2017","01","20","06:00:00","MID11259","Component4","ComponentRepair"
"2017","02","04","06:00:00","MID11259","Component1","ComponentRepair"
"2017","02","19","06:00:00","MID11259","Component4","ComponentRepair"
"2017","03","06","06:00:00","MID11259","Component3","ComponentRepair"
"2017","03","06","06:00:00","MID11259","Component2","ComponentRepair"
"2017","03","21","06:00:00","MID11259","Component2","ComponentRepair"
"2017","03","21","06:00:00","MID11259","Component3","ComponentRepair"
"2017","04","05","06:00:00","MID11259","Component3","ComponentRepair"
"2017","04","20","06:00:00","MID11259","Component3","ComponentRepair"
"2017","05","05","06:00:00","MID11259","Component1","ComponentRepair"
"2017","05","20","06:00:00","MID11259","Component3","ComponentRepair"
"2017","06","04","06:00:00","MID11259","Component3","ComponentRepair"
"2017","06","19","06:00:00","MID11259","Component1","ComponentRepair"
"2017","07","04","06:00:00","MID11259","Component3","ComponentRepair"
"2017","08","03","06:00:00","MID11259","Component3","ComponentRepair"
"2017","08","03","06:00:00","MID11259","Component2","ComponentRepair"
"2017","09","02","06:00:00","MID11259","Component1","ComponentRepair"
"2017","09","17","06:00:00","MID11259","Component2","ComponentRepair"
"2017","09","17","06:00:00","MID11259","Component1","ComponentRepair"
"2017","10","02","06:00:00","MID11259","Component4","ComponentRepair"
"2017","10","02","06:00:00","MID11259","Component1","ComponentRepair"
"2017","10","17","06:00:00","MID11259","Component4","ComponentRepair"
"2017","10","17","06:00:00","MID11259","Component1","ComponentRepair"
"2017","11","01","06:00:00","MID11259","Component2","ScheduledService"
"2017","11","16","06:00:00","MID11259","Component3","ComponentRepair"
"2017","11","16","06:00:00","MID11259","Component1","ComponentRepair"
"2016","06","16","06:00:00","MID11864","Component3","ComponentRepair"
"2016","08","15","06:00:00","MID11864","Component1","ComponentRepair"
"2016","09","14","06:00:00","MID11864","Component4","ComponentRepair"
"2016","11","28","06:00:00","MID11864","Component2","ComponentRepair"
"2017","01","12","06:00:00","MID11864","Component4","ComponentRepair"
"2017","01","27","06:00:00","MID11864","Component2","ComponentRepair"
"2017","01","27","06:00:00","MID11864","Component4","ComponentRepair"
"2017","02","11","06:00:00","MID11864","Component2","ComponentRepair"
"2017","02","26","06:00:00","MID11864","Component1","ComponentRepair"
"2017","03","28","06:00:00","MID11864","Component2","ComponentRepair"
"2017","03","28","06:00:00","MID11864","Component4","ComponentRepair"
"2017","04","12","06:00:00","MID11864","Component3","ComponentRepair"
"2017","04","27","06:00:00","MID11864","Component4","ComponentRepair"
"2017","05","12","06:00:00","MID11864","Component2","ComponentRepair"
"2017","05","27","06:00:00","MID11864","Component2","ComponentRepair"
"2017","06","11","06:00:00","MID11864","Component4","ComponentRepair"
"2017","06","26","06:00:00","MID11864","Component4","ComponentRepair"
"2017","07","11","06:00:00","MID11864","Component1","ComponentRepair"
"2017","07","26","06:00:00","MID11864","Component2","ComponentRepair"
"2017","08","10","06:00:00","MID11864","Component3","ComponentRepair"
"2017","08","25","06:00:00","MID11864","Component1","ComponentRepair"
"2017","08","25","06:00:00","MID11864","Component3","ComponentRepair"
"2017","09","09","06:00:00","MID11864","Component2","ComponentRepair"
"2017","09","09","06:00:00","MID11864","Component4","ComponentRepair"
"2017","10","09","06:00:00","MID11864","Component1","ComponentRepair"
"2017","10","09","06:00:00","MID11864","Component3","ComponentRepair"
"2017","10","24","06:00:00","MID11864","Component3","ComponentRepair"
"2017","10","24","06:00:00","MID11864","Component2","ComponentRepair"
"2017","11","08","06:00:00","MID11864","Component2","ComponentRepair"
"2017","11","23","06:00:00","MID11864","Component2","ComponentRepair"
"2016","06","01","06:00:00","MID11785","Component1","ScheduledService"
"2016","07","01","06:00:00","MID11785","Component2","ScheduledService"
"2016","07","16","06:00:00","MID11785","Component3","ComponentRepair"
"2016","09","29","06:00:00","MID11785","Component4","ComponentRepair"
"2017","01","05","06:00:00","MID11785","Component3","ComponentRepair"
"2017","02","04","06:00:00","MID11785","Component2","ComponentRepair"
"2017","02","19","06:00:00","MID11785","Component2","ComponentRepair"
"2017","03","06","06:00:00","MID11785","Component4","ComponentRepair"
"2017","03","21","06:00:00","MID11785","Component1","ComponentRepair"
"2017","05","05","06:00:00","MID11785","Component1","ComponentRepair"
"2017","05","20","06:00:00","MID11785","Component3","ComponentRepair"
"2017","06","04","06:00:00","MID11785","Component1","ComponentRepair"
"2017","06","19","06:00:00","MID11785","Component2","ComponentRepair"
"2017","07","04","06:00:00","MID11785","Component1","ComponentRepair"
"2017","07","19","06:00:00","MID11785","Component3","ComponentRepair"
"2017","08","03","06:00:00","MID11785","Component1","ComponentRepair"
"2017","08","18","06:00:00","MID11785","Component3","ComponentRepair"
"2017","09","02","06:00:00","MID11785","Component2","ComponentRepair"
"2017","09","17","06:00:00","MID11785","Component4","ComponentRepair"
"2017","10","02","06:00:00","MID11785","Component4","ComponentRepair"
"2017","10","17","06:00:00","MID11785","Component4","ComponentRepair"
"2017","10","17","06:00:00","MID11785","Component3","ComponentRepair"
"2017","11","01","06:00:00","MID11785","Component3","ScheduledService"
"2016","08","30","06:00:00","MID11590","Component1","ComponentRepair"
"2016","09","14","06:00:00","MID11590","Component2","ComponentRepair"
"2016","09","29","06:00:00","MID11590","Component4","ComponentRepair"
"2016","12","13","06:00:00","MID11590","Component3","ComponentRepair"
"2017","01","21","06:00:00","MID11590","Component1","ComponentRepair"
"2017","03","22","06:00:00","MID11590","Component2","ComponentRepair"
"2017","04","06","06:00:00","MID11590","Component4","ComponentRepair"
"2017","04","21","06:00:00","MID11590","Component1","ComponentRepair"
"2017","05","06","06:00:00","MID11590","Component3","ComponentRepair"
"2017","05","21","06:00:00","MID11590","Component3","ComponentRepair"
"2017","06","05","06:00:00","MID11590","Component3","ComponentRepair"
"2017","06","20","06:00:00","MID11590","Component2","ComponentRepair"
"2017","07","05","06:00:00","MID11590","Component4","ComponentRepair"
"2017","07","05","06:00:00","MID11590","Component2","ComponentRepair"
"2017","07","20","06:00:00","MID11590","Component4","ComponentRepair"
"2017","08","19","06:00:00","MID11590","Component2","ComponentRepair"
"2017","09","03","06:00:00","MID11590","Component2","ComponentRepair"
"2017","09","18","06:00:00","MID11590","Component3","ComponentRepair"
"2017","10","03","06:00:00","MID11590","Component1","ComponentRepair"
"2017","10","03","06:00:00","MID11590","Component4","ComponentRepair"
"2017","10","18","06:00:00","MID11590","Component3","ComponentRepair"
"2017","10","18","06:00:00","MID11590","Component2","ComponentRepair"
"2017","11","02","06:00:00","MID11590","Component3","ComponentRepair"
"2017","11","17","06:00:00","MID11590","Component2","ComponentRepair"
"2016","06","01","06:00:00","MID11207","Component2","ScheduledService"
"2016","06","01","06:00:00","MID11207","Component4","ScheduledService"
"2016","08","30","06:00:00","MID11207","Component1","ComponentRepair"
"2016","11","28","06:00:00","MID11207","Component3","ComponentRepair"
"2017","01","21","06:00:00","MID11207","Component4","ComponentRepair"
"2017","01","21","06:00:00","MID11207","Component2","ComponentRepair"
"2017","02","05","06:00:00","MID11207","Component1","ComponentRepair"
"2017","02","20","06:00:00","MID11207","Component2","ComponentRepair"
"2017","02","20","06:00:00","MID11207","Component3","ComponentRepair"
"2017","03","07","06:00:00","MID11207","Component2","ComponentRepair"
"2017","03","22","06:00:00","MID11207","Component3","ComponentRepair"
"2017","04","06","06:00:00","MID11207","Component4","ComponentRepair"
"2017","04","06","06:00:00","MID11207","Component1","ComponentRepair"
"2017","04","21","06:00:00","MID11207","Component2","ComponentRepair"
"2017","05","06","06:00:00","MID11207","Component4","ComponentRepair"
"2017","05","06","06:00:00","MID11207","Component2","ComponentRepair"
"2017","05","21","06:00:00","MID11207","Component2","ComponentRepair"
"2017","06","05","06:00:00","MID11207","Component2","ComponentRepair"
"2017","06","05","06:00:00","MID11207","Component4","ComponentRepair"
"2017","06","20","06:00:00","MID11207","Component2","ComponentRepair"
"2017","07","05","06:00:00","MID11207","Component1","ComponentRepair"
"2017","07","20","06:00:00","MID11207","Component4","ComponentRepair"
"2017","08","04","06:00:00","MID11207","Component3","ComponentRepair"
"2017","08","19","06:00:00","MID11207","Component4","ComponentRepair"
"2017","09","03","06:00:00","MID11207","Component1","ComponentRepair"
"2017","09","18","06:00:00","MID11207","Component3","ComponentRepair"
"2017","09","18","06:00:00","MID11207","Component4","ComponentRepair"
"2017","10","03","06:00:00","MID11207","Component4","ComponentRepair"
"2017","11","02","06:00:00","MID11207","Component3","ComponentRepair"
"2017","11","02","06:00:00","MID11207","Component4","ComponentRepair"
"2017","11","17","06:00:00","MID11207","Component4","ComponentRepair"
"2016","06","16","06:00:00","MID11069","Component4","ComponentRepair"
"2016","09","29","06:00:00","MID11069","Component2","ComponentRepair"
"2016","10","14","06:00:00","MID11069","Component3","ComponentRepair"
"2016","10","29","06:00:00","MID11069","Component1","ComponentRepair"
"2017","01","17","06:00:00","MID11069","Component2","ComponentRepair"
"2017","01","17","06:00:00","MID11069","Component1","ComponentRepair"
"2017","02","01","06:00:00","MID11069","Component1","ScheduledService"
"2017","02","16","06:00:00","MID11069","Component4","ComponentRepair"
"2017","03","03","06:00:00","MID11069","Component3","ComponentRepair"
"2017","03","03","06:00:00","MID11069","Component4","ComponentRepair"
"2017","03","18","06:00:00","MID11069","Component2","ComponentRepair"
"2017","04","02","06:00:00","MID11069","Component3","ComponentRepair"
"2017","04","17","06:00:00","MID11069","Component1","ComponentRepair"
"2017","05","02","06:00:00","MID11069","Component3","ComponentRepair"
